_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad
332.145,-57.2938889,196,4,22 08 34.80,-57 17 38.0,0.0,,18.6565,18.2391,Simbad
332.24725,17.8390278,197,1,22 08 59.34,+17 50 20.5,0.0,,19.9722,19.3904,Simbad
332.256375,17.8210833,197,2,22 09 01.53,+17 49 15.9,0.045558,,18.2208,17.5167,Simbad
332.2607917,17.8385556,197,3,22 09 02.59,+17 50 18.8,0.045078,,17.7655,17.2434,Simbad
332.27825,17.8266111,197,4,22 09 06.78,+17 49 35.8,0.0,,19.3201,18.8349,Simbad
334.488,-25.6951944,198,1,22 17 57.12,-25 41 42.7,0.0901,,19.6217,19.3834,Simbad
334.508,-25.6918889,198,2,22 18 01.92,-25 41 30.8,0.0907,,20.1778,19.5425,Simbad
334.528,-25.6893056,198,3,22 18 06.72,-25 41 21.5,0.009126,,17.1501,16.9094,Simbad
334.534,-25.6671944,198,4,22 18 08.16,-25 40 01.9,0.0837,,20.1323,20.1117,Simbad
334.657,-24.1621944,199,1,22 18 37.68,-24 09 43.9,0.0,,19.9668,19.5682,Simbad
334.663,-24.1718889,199,2,22 18 39.12,-24 10 18.8,0.0332,,18.931,18.355,Simbad
334.679,-24.184,199,3,22 18 42.96,-24 11 02.4,0.031348,,18.9608,18.3633,Simbad
334.686,-24.1986944,199,4,22 18 44.64,-24 11 55.3,0.0828,,19.5687,19.1567,Simbad
335.168,-69.7538889,200,1,22 20 40.32,-69 45 14.0,0.0,,20.1151,20.0614,Simbad
335.192,-69.7715,200,2,22 20 46.08,-69 46 17.4,0.0,,19.8801,18.8115,Simbad
335.212,-69.7816944,200,3,22 20 50.88,-69 46 54.1,0.0,,19.7595,19.7752,Simbad
335.254,-69.7996111,200,4,22 21 00.96,-69 47 58.6,0.0,,19.657,19.0108,Simbad
335.583,-61.2946111,201,1,22 22 19.92,-61 17 40.6,0.0,,19.4383,19.0643,Simbad
335.599,-61.2801111,201,2,22 22 23.76,-61 16 48.4,0.044191,,19.1842,18.7061,Simbad
335.602,-61.2646111,201,3,22 22 24.48,-61 15 52.6,0.0,,19.7041,19.4819,Simbad
335.632,-61.2956111,201,4,22 22 31.68,-61 17 44.2,0.0,,20.1788,19.9875,Simbad
336.358,-27.7013056,202,1,22 25 25.92,-27 42 04.7,0.0509,,18.1654,17.5425,Simbad
336.365,-27.7025,202,2,22 25 27.60,-27 42 09.0,0.0,,19.8575,18.9798,Simbad
336.383,-27.7013889,202,3,22 25 31.92,-27 42 05.0,0.186063,,20.0345,19.6874,Simbad
336.384,-27.7081944,202,4,22 25 32.16,-27 42 29.5,0.049985,,17.8568,17.26,Simbad
336.488,-11.1421944,203,1,22 25 57.12,-11 08 31.9,0.0,,20.0578,19.9966,Simbad
336.491,-11.1175,203,2,22 25 57.84,-11 07 03.0,0.0,,19.8194,19.5308,Simbad
336.516,-11.1191111,203,3,22 26 03.84,-11 07 08.8,0.0,,18.5019,18.0989,Simbad
336.531,-11.1293889,203,4,22 26 07.44,-11 07 45.8,0.0,,20.0968,19.8641,Simbad
338.058,-25.4531944,204,1,22 32 13.92,-25 27 11.5,0.0621,,19.0711,18.7746,Simbad
338.078,-25.448,204,2,22 32 18.72,-25 26 52.8,0.0,,19.201,18.8873,Simbad
338.091,-25.4293889,204,3,22 32 21.84,-25 25 45.8,0.032159,,19.5445,18.8831,Simbad
338.112,-25.4261111,204,4,22 32 26.88,-25 25 34.0,0.0363,,19.4009,18.8112,Simbad
338.264,-60.9111111,205,1,22 33 03.36,-60 54 40.0,0.055939,,19.6585,19.4778,Simbad
338.288,-60.925,205,2,22 33 09.12,-60 55 30.0,0.0,,19.32,19.0384,Simbad
338.31,-60.9286944,205,3,22 33 14.40,-60 55 43.3,0.0,,19.9252,19.7844,Simbad
338.321,-60.9258889,205,4,22 33 17.04,-60 55 33.2,0.054818,,19.5333,19.27,Simbad
339.934,-47.5061111,206,1,22 39 44.16,-47 30 22.0,0.0,,19.1777,19.2594,Simbad
339.941,-47.4911111,206,2,22 39 45.84,-47 29 28.0,0.0,,20.3091,20.2021,Simbad
339.97,-47.4855,206,3,22 39 52.80,-47 29 07.8,0.0,,20.0145,19.1418,Simbad
339.987,-47.4793889,206,4,22 39 56.88,-47 28 45.8,0.0,,19.3515,19.2433,Simbad
340.124,-38.3548889,207,1,22 40 29.76,-38 21 17.6,0.0,,19.9854,19.2929,Simbad
340.13,-38.3545,207,2,22 40 31.20,-38 21 16.2,0.0,,19.559,19.3516,Simbad
340.138,-38.3926944,207,3,22 40 33.12,-38 23 33.7,0.101173,,19.6866,19.6702,Simbad
340.146,-38.3728889,207,4,22 40 35.04,-38 22 22.4,0.0,,19.9937,20.3893,Simbad
340.788,-34.6578889,208,1,22 43 09.12,-34 39 28.4,0.0,,17.8099,18.1174,Simbad
340.788,-34.636,208,2,22 43 09.12,-34 38 09.6,0.069,,19.7385,19.5586,Simbad
340.807,-34.6123056,208,3,22 43 13.68,-34 36 44.3,0.0699,,19.1337,18.6629,Simbad
340.81,-34.6216944,208,4,22 43 14.40,-34 37 18.1,0.0689,,18.9957,18.7384,Simbad
343.198,-24.9448889,209,1,22 52 47.52,-24 56 41.6,0.079258,,19.9707,19.4751,Simbad
343.206,-24.9653889,209,2,22 52 49.44,-24 57 55.4,0.0742,,19.8375,19.1624,Simbad
343.221,-24.9743056,209,3,22 52 53.04,-24 58 27.5,0.0744,,19.6259,19.3194,Simbad
343.229,-24.9896944,209,4,22 52 54.96,-24 59 22.9,0.0,,17.5492,17.1972,Simbad
343.53,-18.1451944,210,1,22 54 07.20,-18 08 42.7,0.0,,19.6201,18.6745,Simbad
343.53,-18.1668889,210,2,22 54 07.20,-18 10 00.8,0.0,,19.5058,19.6169,Simbad
343.547,-18.1595,210,3,22 54 11.28,-18 09 34.2,0.0,,19.6361,19.4685,Simbad
343.571,-18.1568056,210,4,22 54 17.04,-18 09 24.5,0.0323,,19.6701,19.1179,Simbad
343.923,-55.6078889,211,1,22 55 41.52,-55 36 28.4,0.0,,19.3598,20.5065,Simbad
343.963,-55.6143889,211,2,22 55 51.12,-55 36 51.8,0.0,,19.7652,19.7976,Simbad
343.99,-55.6043056,211,3,22 55 57.60,-55 36 15.5,0.0,,20.0384,20.3044,Simbad
344.009,-55.6078056,211,4,22 56 02.16,-55 36 28.1,0.0,,19.1325,19.1433,Simbad
345.363,-20.037,212,1,23 01 27.12,-20 02 13.2,0.0,,20.1993,19.635,Simbad
345.365,-20.0305,212,2,23 01 27.60,-20 01 49.8,0.0,,20.1518,19.4692,Simbad
345.378,-20.0503889,212,3,23 01 30.72,-20 03 01.4,0.0,,19.9791,19.7805,Simbad
345.388,-20.0541944,212,4,23 01 33.12,-20 03 15.1,0.0,,20.1697,19.8707,Simbad
347.436,-48.5628889,213,1,23 09 44.64,-48 33 46.4,0.0,,20.3112,19.7166,Simbad
347.445,-48.5535,213,2,23 09 46.80,-48 33 12.6,0.0,,19.0757,18.797,Simbad
347.446,-48.5845,213,3,23 09 47.04,-48 35 04.2,0.0,,19.9129,19.4937,Simbad
347.457,-48.5706944,213,4,23 09 49.68,-48 34 14.5,0.078681,,17.9654,17.6142,Simbad
351.907,-47.0305,214,1,23 27 37.68,-47 01 49.8,0.0,,19.6522,19.6609,Simbad
351.912,-47.0508889,214,2,23 27 38.88,-47 03 03.2,0.0,,20.0008,19.6969,Simbad
351.916,-47.0686111,214,3,23 27 39.84,-47 04 07.0,0.0,,20.2052,20.2614,Simbad
351.925,-47.0413056,214,4,23 27 42.00,-47 02 28.7,0.050175,,17.9879,17.5316,Simbad
352.367,-32.4476111,215,1,23 29 28.08,-32 26 51.4,0.1242,,19.5062,19.1521,Simbad
352.371,-32.4273056,215,2,23 29 29.04,-32 25 38.3,0.1241,,20.262,20.067,Simbad
352.372,-32.4081944,215,3,23 29 29.28,-32 24 29.5,0.1256,,19.5692,19.2517,Simbad
352.389,-32.4481111,215,4,23 29 33.36,-32 26 53.2,0.1247,,19.9494,19.4422,Simbad
352.529,-44.1966111,216,1,23 30 06.96,-44 11 47.8,0.0,,18.9379,18.2466,Simbad
352.534,-44.2056944,216,2,23 30 08.16,-44 12 20.5,0.100413,,19.6806,18.9677,Simbad
352.559,-44.1768889,216,3,23 30 14.16,-44 10 36.8,0.0,,20.0465,19.8673,Simbad
352.562,-44.189,216,4,23 30 14.88,-44 11 20.4,0.0,,20.3564,20.0876,Simbad
353.166,-13.2235,217,1,23 32 39.84,-13 13 24.6,0.0,,19.9529,19.9654,Simbad
353.17,-13.2231944,217,2,23 32 40.80,-13 13 23.5,0.0,,19.2384,19.1008,Simbad
353.176,-13.2005,217,3,23 32 42.24,-13 12 01.8,0.0,,19.6904,19.2594,Simbad
353.181,-13.1893056,217,4,23 32 43.44,-13 11 21.5,0.0,,20.1626,19.4816,Simbad
353.747,-47.9891111,218,1,23 34 59.28,-47 59 20.8,0.0,,20.2791,20.3395,Simbad
353.752,-47.9621944,218,2,23 35 00.48,-47 57 43.9,0.0,,19.8617,19.7823,Simbad
353.767,-47.9753889,218,3,23 35 04.08,-47 58 31.4,0.0,,20.3993,20.1782,Simbad
353.784,-47.9716944,218,4,23 35 08.16,-47 58 18.1,0.0,,19.492,19.2201,Simbad
354.873,-38.6825,219,1,23 39 29.52,-38 40 57.0,0.0,,19.8751,19.5002,Simbad
354.882,-38.6633889,219,2,23 39 31.68,-38 39 48.2,0.0,,19.1814,18.841,Simbad
354.884,-38.6671111,219,3,23 39 32.16,-38 40 01.6,0.0,,18.9651,18.268,Simbad
354.9,-38.6663056,219,4,23 39 36.00,-38 39 58.7,0.151401,,20.0524,19.9224,Simbad
355.713,-13.0685,220,1,23 42 51.12,-13 04 06.6,0.0,,19.5558,19.717,Simbad
355.718,-13.0561944,220,2,23 42 52.32,-13 03 22.3,0.0,,19.5452,19.0453,Simbad
355.728,-13.0603056,220,3,23 42 54.72,-13 03 37.1,0.0,,19.8577,20.3807,Simbad
355.734,-13.0488889,220,4,23 42 56.16,-13 02 56.0,0.0,,19.4964,19.3503,Simbad
355.884,-22.4681111,221,1,23 43 32.16,-22 28 05.2,0.0,,20.1459,19.6881,Simbad
355.902,-22.4638889,221,2,23 43 36.48,-22 27 50.0,0.0,,18.4048,18.2761,Simbad
355.909,-22.4506944,221,3,23 43 38.16,-22 27 02.5,0.0,,20.1978,19.9818,Simbad
355.91,-22.4333056,221,4,23 43 38.40,-22 25 59.9,0.0,,20.294,19.5006,Simbad
356.077,-26.0398889,222,1,23 44 18.48,-26 02 23.6,0.0653,,19.9799,19.2916,Simbad
356.08,-26.017,222,2,23 44 19.20,-26 01 01.2,0.064852,,18.6487,18.0912,Simbad
356.097,-26.034,222,3,23 44 23.28,-26 02 02.4,0.0656,,19.9911,20.0298,Simbad
356.118,-26.0396111,222,4,23 44 28.32,-26 02 22.6,0.0473,,18.217,17.6603,Simbad
357.507,-47.1473889,223,1,23 50 01.68,-47 08 50.6,0.0,,19.8751,19.7018,Simbad
357.518,-47.1711944,223,2,23 50 04.32,-47 10 16.3,0.065619,,17.8817,17.555,Simbad
357.53,-47.1906111,223,3,23 50 07.20,-47 11 26.2,0.004003,,18.3621,17.8765,Simbad
357.559,-47.1793889,223,4,23 50 14.16,-47 10 45.8,0.0,,20.0016,19.2314,Simbad
357.8028333,20.5761111,224,1,23 51 12.68,+20 34 34.0,0.080446,,19.815,19.0236,Simbad
357.8274167,20.5781389,224,2,23 51 18.58,+20 34 41.3,0.017949,,16.8032,16.6326,Simbad
357.8395,20.5738333,224,3,23 51 21.48,+20 34 25.8,0.018369,,17.6253,17.3753,Simbad
357.8615,20.5860278,224,4,23 51 26.76,+20 35 09.7,0.018483,,18.8402,17.2962,Simbad
358.758,-50.0636944,225,1,23 55 01.92,-50 03 49.3,0.0,,19.0698,18.7255,Simbad
358.761,-50.0463889,225,2,23 55 02.64,-50 02 47.0,0.0,,19.8384,19.2102,Simbad
358.777,-50.078,225,3,23 55 06.48,-50 04 40.8,0.0,,20.2707,20.0373,Simbad
358.778,-50.0633056,225,4,23 55 06.72,-50 03 47.9,0.0,,20.0077,19.477,Simbad
359.838,-20.3881111,226,1,23 59 21.12,-20 23 17.2,0.0,,19.5906,19.1617,Simbad
359.858,-20.3866944,226,2,23 59 25.92,-20 23 12.1,0.0,,18.5237,18.343,Simbad
359.867,-20.3953889,226,3,23 59 28.08,-20 23 43.4,0.0,,18.3618,17.9465,Simbad
359.875,-20.4023056,226,4,23 59 30.00,-20 24 08.3,0.0,,19.6431,19.0418,Simbad
4.2257083,-51.0856944,227,1,00 16 54.17,-51 05 08.5,0.0,,19.1684,18.9551,Simbad
4.2356667,-51.0692222,227,2,00 16 56.56,-51 04 09.2,0.055448,,18.5646,18.1585,Simbad
4.2487083,-51.03875,227,3,00 16 59.69,-51 02 19.5,0.0,,20.3298,19.9263,Simbad
4.2669167,-51.0651667,227,4,00 17 04.06,-51 03 54.6,0.0,,20.2944,20.1342,Simbad
4.2844167,-51.0454444,227,5,00 17 08.26,-51 02 43.6,0.0,,20.1738,19.7978,Simbad
6.3365833,-21.6446944,228,1,00 25 20.78,-21 38 40.9,0.0,,19.2838,18.7311,Simbad
6.3420833,-21.6305833,228,2,00 25 22.10,-21 37 50.1,0.0,,20.2633,20.2829,Simbad
6.3424167,-21.6251944,228,3,00 25 22.18,-21 37 30.7,0.0,,19.5901,19.4492,Simbad
6.348875,-21.6650278,228,4,00 25 23.73,-21 39 54.1,0.0,,19.7988,19.7559,Simbad
6.3653333,-21.6720833,228,5,00 25 27.68,-21 40 19.5,0.0,,20.2963,19.878,Simbad
26.5497917,-7.3496667,229,1,01 46 11.95,-07 20 58.8,0.0,,20.2602,20.4632,Simbad
26.5738333,-7.3434722,229,2,01 46 17.72,-07 20 36.5,0.0,,20.0035,19.6814,Simbad
26.58975,-7.3243889,229,3,01 46 21.54,-07 19 27.8,0.0,,17.6716,17.408,Simbad
26.5900417,-7.2996111,229,4,01 46 21.61,-07 17 58.6,0.0,,20.249,19.331,Simbad
26.5984167,-7.3401667,229,5,01 46 23.62,-07 20 24.6,0.0,,20.0652,20.0331,Simbad
27.4637083,-27.822,230,1,01 49 51.29,-27 49 19.2,0.088744,,19.9635,20.0312,Simbad
27.468875,-27.8204167,230,2,01 49 52.53,-27 49 13.5,0.0,,19.6399,19.4916,Simbad
27.485875,-27.8186667,230,3,01 49 56.61,-27 49 07.2,0.042866,,18.0001,17.1341,Simbad
27.4910833,-27.8120833,230,4,01 49 57.86,-27 48 43.5,0.0,,18.9147,18.3172,Simbad
27.499875,-27.8181111,230,5,01 49 59.97,-27 49 05.2,0.088395,,19.9607,19.4494,Simbad
36.8089583,-3.8769722,231,1,02 27 14.15,-03 52 37.1,0.0,,19.8647,19.27,Simbad
36.8199583,-3.8642222,231,2,02 27 16.79,-03 51 51.2,0.0,,19.546,19.6703,Simbad
36.82325,-3.8935833,231,3,02 27 17.58,-03 53 36.9,0.0,,20.1863,19.4083,Simbad
36.8235833,-3.8993333,231,4,02 27 17.66,-03 53 57.6,0.043634,,18.3314,17.9544,Simbad
36.8387917,-3.9005,231,5,02 27 21.31,-03 54 01.8,0.0,,20.2318,21.2407,Simbad
43.76175,-21.5869167,232,1,02 55 02.82,-21 35 12.9,0.0,,19.2833,19.032,Simbad
43.7787917,-21.5856944,232,2,02 55 06.91,-21 35 08.5,0.0,,18.1335,17.6811,Simbad
43.7910417,-21.5939444,232,3,02 55 09.85,-21 35 38.2,0.027396,,19.0176,18.003,Simbad
43.8021667,-21.5984444,232,4,02 55 12.52,-21 35 54.4,0.0,,18.2067,18.0708,Simbad
43.80675,-21.60775,232,5,02 55 13.62,-21 36 27.9,0.0,,19.643,19.1275,Simbad
57.4865417,-15.3030833,233,1,03 49 56.77,-15 18 11.1,0.0,,20.1313,19.9464,Simbad
57.4980833,-15.2964444,233,2,03 49 59.54,-15 17 47.2,0.0,,18.3543,18.0871,Simbad
57.511,-15.3183056,233,3,03 50 02.64,-15 19 05.9,0.0,,19.1098,18.964,Simbad
57.5141667,-15.2951389,233,4,03 50 03.40,-15 17 42.5,0.0,,19.092,18.5097,Simbad
57.52625,-15.296,233,5,03 50 06.30,-15 17 45.6,0.0,,19.2448,18.9627,Simbad
66.3749583,-64.4483056,234,1,04 25 29.99,-64 26 53.9,0.0,,19.9531,19.6718,Simbad
66.37525,-64.46175,234,2,04 25 30.06,-64 27 42.3,0.0,,18.0614,17.7904,Simbad
66.4297083,-64.4549722,234,3,04 25 43.13,-64 27 17.9,0.0,,19.5091,19.3703,Simbad
66.4320417,-64.4639722,234,4,04 25 43.69,-64 27 50.3,0.0,,19.8191,19.3976,Simbad
66.463875,-64.4735,234,5,04 25 51.33,-64 28 24.6,0.0,,19.8723,20.5146,Simbad
66.7155833,-49.1161944,235,1,04 26 51.74,-49 06 58.3,0.0,,18.5235,18.163,Simbad
66.7280833,-49.1176667,235,2,04 26 54.74,-49 07 03.6,0.0,,19.9712,19.6633,Simbad
66.7312917,-49.1246944,235,3,04 26 55.51,-49 07 28.9,0.0,,18.8249,18.3212,Simbad
66.7572917,-49.1238333,235,4,04 27 01.75,-49 07 25.8,0.0,,18.7048,18.807,Simbad
66.7724167,-49.1146389,235,5,04 27 05.38,-49 06 52.7,0.05828,,17.6725,17.0204,Simbad
69.2649167,-46.7066667,236,1,04 37 03.58,-46 42 24.0,0.0,,19.8033,19.4555,Simbad
69.2760833,-46.698,236,2,04 37 06.26,-46 41 52.8,0.0,,20.3729,20.1247,Simbad
69.29625,-46.68525,236,3,04 37 11.10,-46 41 06.9,0.0,,20.2652,19.5287,Simbad
69.3139167,-46.6700833,236,4,04 37 15.34,-46 40 12.3,0.0,,19.4243,19.0937,Simbad
69.3185,-46.6842222,236,5,04 37 16.44,-46 41 03.2,0.0,,18.5054,18.1928,Simbad
71.4548333,-62.4175556,237,1,04 45 49.16,-62 25 03.2,0.0,,19.5052,19.4813,Simbad
71.4584583,-62.39925,237,2,04 45 50.03,-62 23 57.3,0.0,,18.4981,18.5435,Simbad
71.5027917,-62.4023056,237,3,04 46 00.67,-62 24 08.3,0.0,,19.6861,19.2556,Simbad
71.5555,-62.3976944,237,4,04 46 13.32,-62 23 51.7,0.0,,18.6988,17.9294,Simbad
71.571375,-62.4039167,237,5,04 46 17.13,-62 24 14.1,0.026321,,18.4859,17.7081,Simbad
75.3005,-18.2040556,238,1,05 01 12.12,-18 12 14.6,0.0,,19.4815,18.7206,Simbad
75.3064167,-18.1726111,238,2,05 01 13.54,-18 10 21.4,0.0,,19.8807,20.3228,Simbad
75.313375,-18.1821389,238,3,05 01 15.21,-18 10 55.7,0.0,,17.5542,16.8326,Simbad
75.3250417,-18.1966944,238,4,05 01 18.01,-18 11 48.1,0.0,,18.9376,18.8828,Simbad
75.338875,-18.1923611,238,5,05 01 21.33,-18 11 32.5,0.0,,19.3635,18.729,Simbad
80.6905417,-31.9629444,239,1,05 22 45.73,-31 57 46.6,0.0,,19.4421,19.1362,Simbad
80.7058333,-31.9575556,239,2,05 22 49.40,-31 57 27.2,0.0,,20.2097,19.788,Simbad
80.709375,-31.9429444,239,3,05 22 50.25,-31 56 34.6,0.0,,20.1078,19.7983,Simbad
80.714,-31.9323333,239,4,05 22 51.36,-31 55 56.4,0.0,,20.356,19.8173,Simbad
80.7154583,-31.9551944,239,5,05 22 51.71,-31 57 18.7,0.0,,19.7342,19.7145,Simbad
135.2503333,45.4381667,240,1,09 01 00.08,+45 26 17.4,0.051464,,18.5979,18.1778,Simbad
135.257625,45.4751389,240,2,09 01 01.83,+45 28 30.5,0.051382,,20.1741,19.7159,Simbad
135.2587917,45.4889444,240,3,09 01 02.11,+45 29 20.2,0.052465,,19.8904,19.3925,Simbad
135.2590417,45.4615556,240,4,09 01 02.17,+45 27 41.6,0.0,,19.8868,19.4629,Simbad
135.2695417,45.4430556,240,5,09 01 04.69,+45 26 35.0,0.0,,20.1363,20.244,Simbad
142.00875,26.5126667,241,1,09 28 02.10,+26 30 45.6,0.0,,19.3812,18.9387,Simbad
142.0099583,26.5148611,241,2,09 28 02.39,+26 30 53.5,0.042212,,18.6247,18.1834,Simbad
142.0109167,26.5170556,241,3,09 28 02.62,+26 31 01.4,0.042229,,19.2271,18.8951,Simbad
142.0260833,26.4935278,241,4,09 28 06.26,+26 29 36.7,0.0,,20.2039,20.2237,Simbad
142.0327083,26.4922222,241,5,09 28 07.85,+26 29 32.0,0.042866,,18.4314,17.9675,Simbad
144.1087917,59.4165833,242,1,09 36 26.11,+59 24 59.7,0.040496,,18.733,18.5688,Simbad
144.1324167,59.39825,242,2,09 36 31.78,+59 23 53.7,0.040361,,17.1779,16.634,Simbad
144.13275,59.4052222,242,3,09 36 31.86,+59 24 18.8,0.041135,,18.6016,18.3337,Simbad
144.1357083,59.3770556,242,4,09 36 32.57,+59 22 37.4,0.0,,19.4768,18.8875,Simbad
144.1559583,59.4127778,242,5,09 36 37.43,+59 24 46.0,0.040917,,19.8282,19.0339,Simbad
146.865125,30.38625,243,1,09 47 27.63,+30 23 10.5,0.0,,20.1122,20.1631,Simbad
146.8753333,30.3891667,243,2,09 47 30.08,+30 23 21.0,0.016952,,18.3935,18.2981,Simbad
146.8826667,30.3984167,243,3,09 47 31.84,+30 23 54.3,0.017184,,17.7311,17.6133,Simbad
146.8886667,30.4336944,243,4,09 47 33.28,+30 26 01.3,0.110759,,19.9435,19.4993,Simbad
146.893125,30.41225,243,5,09 47 34.35,+30 24 44.1,0.022343,,19.8463,19.7857,Simbad
149.904,13.7112778,244,1,09 59 36.96,+13 42 40.6,0.050515,,19.5266,18.6999,Simbad
149.9052917,13.6957222,244,2,09 59 37.27,+13 41 44.6,0.0,,19.7312,19.4048,Simbad
149.911875,13.7104722,244,3,09 59 38.85,+13 42 37.7,0.0,,19.6086,18.8642,Simbad
149.9334583,13.7120278,244,4,09 59 44.03,+13 42 43.3,0.0,,19.7434,19.919,Simbad
149.9348333,13.7077778,244,5,09 59 44.36,+13 42 28.0,0.052058,,19.9701,19.2205,Simbad
176.1984167,19.7732222,245,1,11 44 47.62,+19 46 23.6,0.027662,,17.4858,17.03,Simbad
176.2040833,19.8081944,245,2,11 44 48.98,+19 48 29.5,0.0677,,19.4542,18.8664,Simbad
176.2134167,19.7866389,245,3,11 44 51.22,+19 47 11.9,0.024087,,19.3546,18.9438,Simbad
176.2263333,19.7925,245,4,11 44 54.32,+19 47 33.0,0.026909,,18.9883,18.6188,Simbad
176.2279167,19.7759444,245,5,11 44 54.70,+19 46 33.4,0.027436,,18.2009,17.6255,Simbad
178.4257917,21.206,246,1,11 53 42.19,+21 12 21.6,0.14713,,19.9429,20.0281,Simbad
178.4394167,21.2205278,246,2,11 53 45.46,+21 13 13.9,0.0,,19.9164,19.389,Simbad
178.4575833,21.2194167,246,3,11 53 49.82,+21 13 09.9,0.022989,,18.3198,17.4263,Simbad
178.4722083,21.2379444,246,4,11 53 53.33,+21 14 16.6,0.0,,20.0169,20.3507,Simbad
178.4762917,21.2498611,246,5,11 53 54.31,+21 14 59.5,0.023058,,18.4959,17.8919,Simbad
182.148625,41.0899167,247,1,12 08 35.67,+41 05 23.7,0.096064,,20.3437,19.7184,Simbad
182.1731667,41.07625,247,2,12 08 41.56,+41 04 34.5,0.100144,,19.6,19.391,Simbad
182.1774167,41.1006389,247,3,12 08 42.58,+41 06 02.3,0.0,,20.0737,20.6393,Simbad
182.182875,41.1023611,247,4,12 08 43.89,+41 06 08.5,0.101871,,19.6486,19.2979,Simbad
182.1915,41.1216944,247,5,12 08 45.96,+41 07 18.1,0.0,,19.8436,20.1506,Simbad
195.011625,33.4522222,248,1,13 00 02.79,+33 27 08.0,0.0,,20.3002,19.9071,Simbad
195.0146667,33.3933056,248,2,13 00 03.52,+33 23 35.9,0.921241,,20.1477,19.2885,Simbad
195.0229167,33.4160556,248,3,13 00 05.50,+33 24 57.8,0.0,,19.7408,20.1739,Simbad
195.034,33.4376389,248,4,13 00 08.16,+33 26 15.5,0.023498,,18.9123,18.8364,Simbad
195.0544167,33.4343333,248,5,13 00 13.06,+33 26 03.6,0.0,,19.1092,19.6711,Simbad
199.869875,14.0885278,249,1,13 19 28.77,+14 05 18.7,0.0,,20.1797,19.9979,Simbad
199.8824167,14.0923889,249,2,13 19 31.78,+14 05 32.6,0.572984,,18.7977,18.3014,Simbad
199.886625,14.0865556,249,3,13 19 32.79,+14 05 11.6,0.0,,19.8613,19.3645,Simbad
199.8914583,14.1084444,249,4,13 19 33.95,+14 06 30.4,0.062973,,19.5697,19.4611,Simbad
199.9099167,14.0816667,249,5,13 19 38.38,+14 04 54.0,0.0,,19.6241,19.493,Simbad
202.93975,37.4741667,250,1,13 31 45.54,+37 28 27.0,0.056682,,19.8138,19.5202,Simbad
202.96425,37.4654722,250,2,13 31 51.42,+37 27 55.7,0.0,,20.0951,18.0499,Simbad
202.9815,37.4683333,250,3,13 31 55.56,+37 28 06.0,0.0,,20.084,19.6415,Simbad
202.989625,37.4273889,250,4,13 31 57.51,+37 25 38.6,0.054753,,19.7669,19.2542,Simbad
202.9909167,37.4506944,250,5,13 31 57.82,+37 27 02.5,0.0,,20.1917,20.2636,Simbad
203.0282917,-38.891,251,1,13 32 06.79,-38 53 27.6,0.051642,,18.7437,18.1055,Simbad
203.0302083,-38.8775278,251,2,13 32 07.25,-38 52 39.1,0.0,,19.5011,19.1884,Simbad
203.0456667,-38.9076944,251,3,13 32 10.96,-38 54 27.7,0.0,,19.5767,19.067,Simbad
203.0603333,-38.8705,251,4,13 32 14.48,-38 52 13.8,0.050331,,18.9389,18.0173,Simbad
203.06275,-38.8870833,251,5,13 32 15.06,-38 53 13.5,0.048934,,18.5269,18.1659,Simbad
206.8229583,-30.3329722,252,1,13 47 17.51,-30 19 58.7,0.0,,18.9744,18.9855,Simbad
206.824625,-30.3653333,252,2,13 47 17.91,-30 21 55.2,0.0,,18.9938,18.8938,Simbad
206.826,-30.3545833,252,3,13 47 18.24,-30 21 16.5,0.0,,18.3746,18.4038,Simbad
206.8425833,-30.36225,252,4,13 47 22.22,-30 21 44.1,0.0,,18.7559,19.279,Simbad
206.8639167,-30.3717778,252,5,13 47 27.34,-30 22 18.4,0.0,,19.8438,19.133,Simbad
210.559125,7.6938611,253,1,14 02 14.19,+07 41 37.9,0.0,,19.799,19.4438,Simbad
210.5684167,7.6796667,253,2,14 02 16.42,+07 40 46.8,0.0,,18.3896,18.0987,Simbad
210.5730833,7.6841944,253,3,14 02 17.54,+07 41 03.1,0.015217,,18.9626,17.7862,Simbad
210.577625,7.6879722,253,4,14 02 18.63,+07 41 16.7,0.0,,18.4549,17.7925,Simbad
210.601125,7.6865278,253,5,14 02 24.27,+07 41 11.5,0.136922,,19.7228,19.2877,Simbad
210.9190833,54.1873611,254,1,14 03 40.58,+54 11 14.5,0.0,,20.2763,19.6688,Simbad
210.9403333,54.18675,254,2,14 03 45.68,+54 11 12.3,0.0,,18.9536,18.5715,Simbad
210.98075,54.1807222,254,3,14 03 55.38,+54 10 50.6,0.0,,20.3685,20.0338,Simbad
211.012,54.1852778,254,4,14 04 02.88,+54 11 07.0,0.0,,20.0113,20.0524,Simbad
211.0192083,54.1858611,254,5,14 04 04.61,+54 11 09.1,0.0,,20.3854,20.0684,Simbad
211.025375,54.2494167,255,1,14 04 06.09,+54 14 57.9,0.0,,18.6296,18.5651,Simbad
211.0340833,54.2538889,255,2,14 04 08.18,+54 15 14.0,0.0,,19.7416,19.6378,Simbad
211.0402917,54.2572778,255,3,14 04 09.67,+54 15 26.2,0.0,,19.4714,18.2335,Simbad
211.043,54.2590833,255,4,14 04 10.32,+54 15 32.7,0.0,,19.6403,18.9779,Simbad
