ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s24s18_0037733","SPLUS-s24s18",26.912200450831033,-30.291539633125886,4441.8003,9497.702,1.3348109,0.25083017,-12.490557,1.7137421E-4,1.284056E-4,2.1833184,5.155876,22.01732,0.55318993,0,99.0,99.0,0,99.0,99.0,0,20.431313,0.36666495,0,21.859484,1.2980199,0,21.699238,0.3337546,0,21.199114,0.5433619,0,22.303364,0.63065267,0,21.119368,0.23976906,0,21.769592,0.554915,0,21.638144,1.0634675,0,21.04778,0.51350915,0,0.70916665,0.09940238
"iDR4_3_SPLUS-s24s18_0038406","SPLUS-s24s18",26.914357575655234,-30.28362802221343,4429.52,9549.473,1.0334052,0.032325387,44.41844,7.753739E-5,7.5033175E-5,1.4585218,2.038572,24.189123,2.4715278,0,99.0,99.0,0,21.725338,0.7851399,0,99.0,99.0,0,99.0,99.0,0,23.697622,1.2622128,0,21.985132,0.6817372,0,99.0,99.0,0,23.94966,1.953779,0,22.447533,0.62682956,0,22.185612,1.0621221,0,22.564938,1.2534406,0,0.8235,0.12861818
"iDR4_3_SPLUS-s24s18_0038854","SPLUS-s24s18",26.907595862633375,-30.285327792268838,4467.76,9538.408,1.5261728,0.3447662,5.266906,3.6019704E-4,2.3596996E-4,2.9921072,7.1987185,21.35977,0.3908746,0,21.406204,0.72764695,0,99.0,99.0,0,20.270508,0.40695772,0,20.569742,0.5120743,0,21.45346,0.3467779,0,20.441523,0.35178658,0,20.388329,0.14183162,0,20.886103,0.25161594,0,20.324936,0.19218835,0,21.207941,0.9301907,0,20.663208,0.47119072,0,0.1985,0.1740149
"iDR4_3_SPLUS-s24s18_0039039","SPLUS-s24s18",26.913399349800027,-30.28093423885225,4434.9067,9567.116,1.1041071,0.09429079,-28.30835,2.6082803E-4,2.3623914E-4,1.5892177,3.4639726,24.713114,6.558275,0,99.0,99.0,0,99.0,99.0,0,24.104437,10.570397,0,22.29333,1.8991296,0,20.521856,0.1129788,0,20.393385,0.25646892,0,19.173834,0.036926385,0,18.735867,0.02884851,0,17.943008,0.017783267,0,17.578333,0.027006993,0,17.409843,0.01896321,0,0.2075,0.14166276
"iDR4_3_SPLUS-s24s18_0039113","SPLUS-s24s18",26.90055107810158,-30.28802822640728,4507.6084,9520.794,1.2869236,0.22295308,7.237343,2.3336196E-4,1.8130723E-4,1.9426945,3.3173914,25.704657,7.751443,0,24.86714,6.4181504,0,24.852333,10.78949,0,22.688805,1.3812797,0,21.780218,0.577347,0,22.184427,0.2508296,0,24.458355,5.1817822,0,21.582561,0.1579196,0,22.162647,0.3012074,0,21.302198,0.17395048,0,21.177925,0.33406582,0,21.889977,0.5324528,0,0.35733333,0.111641034
"iDR4_3_SPLUS-s24s18_0039439","SPLUS-s24s18",26.914056167026168,-30.291834193062257,4431.315,9495.757,1.6310129,0.38688403,57.686535,3.5085218E-4,2.1520485E-4,3.3954692,7.6249857,21.32002,0.40319088,0,99.0,99.0,0,99.0,99.0,0,20.481743,0.53123647,0,21.17555,0.96204215,0,20.43501,0.14547068,0,20.191732,0.29947534,0,20.3991,0.15258314,0,20.369583,0.16691712,0,20.001213,0.1518684,0,19.928535,0.30609515,0,20.318256,0.36487865,0,0.09058333,0.39151773
"iDR4_3_SPLUS-s24s18_0039563","SPLUS-s24s18",26.902648979989703,-30.29293304941302,4495.8013,9488.667,1.2081469,0.1722861,12.597067,2.349748E-4,1.9446226E-4,3.2324352,8.45297,23.84588,3.499459,2,99.0,99.0,2,99.0,99.0,2,21.344309,0.9951611,2,21.053051,0.7266761,2,22.463203,0.7944641,2,24.024933,8.644959,2,21.009281,0.22727743,2,21.889713,0.57442147,2,20.69144,0.24374372,2,21.228924,0.86270803,2,20.716072,0.44901028,2,0.7555,0.08639861
"iDR4_3_SPLUS-s24s18_0039569","SPLUS-s24s18",26.903508551195202,-30.294090471190422,4490.955,9481.083,1.0575929,0.05445659,65.08864,2.352937E-4,2.2250277E-4,2.85109,6.9433923,99.0,99.0,2,99.0,99.0,2,22.235199,2.3605304,2,99.0,99.0,2,21.006039,0.6620428,2,22.194296,0.5894528,2,22.189419,1.5107727,2,20.767256,0.1746203,2,21.358706,0.33811152,2,20.985,0.30632177,2,21.044718,0.706805,2,21.096088,0.61845,2,0.30758333,0.100476936
"iDR4_3_SPLUS-s24s18_0039829","SPLUS-s24s18",26.916872180275686,-30.295337325302313,4415.4375,9472.798,1.2040386,0.16946185,7.7058315,1.831304E-4,1.5207793E-4,1.6928083,3.3316495,99.0,99.0,0,99.0,99.0,0,22.761833,1.591382,0,21.90137,0.66334605,0,99.0,99.0,0,23.224916,0.63385004,0,22.81789,1.1231577,0,22.224817,0.27790427,0,22.039473,0.26722333,0,21.241856,0.16362844,0,22.052874,0.74266547,0,21.392376,0.3375323,0,0.7974167,0.120685875
"iDR4_3_SPLUS-s24s18_0039958","SPLUS-s24s18",26.915737696096304,-30.29411452371507,4421.836,9480.8125,1.3572961,0.2632411,-42.82051,1.17768155E-4,8.676723E-5,1.464328,2.427568,22.52546,0.6130126,0,24.140678,4.858456,0,99.0,99.0,0,21.753607,0.83359873,0,22.402622,1.4452192,0,22.979122,0.7294578,0,22.6062,1.3365712,0,24.888422,4.6183453,0,22.150965,0.42210102,0,99.0,99.0,0,21.522717,0.66026837,0,21.602993,0.5921224,0,0.7568333,0.14256576
"iDR4_3_SPLUS-s24s18_0039966","SPLUS-s24s18",26.9043483949227,-30.29572538190304,4486.2256,9470.373,2.0315151,0.5077566,-15.538641,2.5307835E-4,1.2465376E-4,3.1188257,5.6586976,99.0,99.0,0,25.137539,19.013802,0,24.019638,11.539792,0,21.823065,1.3845434,0,21.861479,1.373983,0,22.788078,0.9623471,0,21.699856,0.9060775,0,22.253502,0.6454586,0,21.664118,0.42164332,0,20.522934,0.18974757,0,21.936117,1.5154048,0,20.197647,0.25600424,0,0.78725,0.21800348
"iDR4_3_SPLUS-s24s18_0040003","SPLUS-s24s18",26.913149146828996,-30.295539015320546,4436.4824,9471.513,1.0059471,0.0059119463,46.356815,7.657115E-5,7.612105E-5,1.2821754,1.7502953,23.854969,1.9510757,0,23.175928,1.8733195,0,21.251373,0.54064935,0,26.255896,48.98729,0,22.970455,2.277665,0,26.101435,12.072319,0,99.0,99.0,0,22.479559,0.4731081,0,99.0,99.0,0,99.0,99.0,0,21.773346,0.7766519,0,22.868488,1.7728348,0,0.72683334,0.15736865
"iDR4_3_SPLUS-s24s18_0040338","SPLUS-s24s18",26.88735222016802,-30.29908763568466,4582.3184,9448.508,1.9839879,0.49596465,89.23788,1.4113958E-4,7.114593E-5,1.5648199,2.7010794,99.0,99.0,0,22.130005,0.8413172,0,21.93585,1.206155,0,99.0,99.0,0,99.0,99.0,0,22.871334,0.73874503,0,27.632435,153.95634,0,23.78698,1.8846916,0,22.235773,0.5116389,0,22.022303,0.5356934,0,21.84664,0.99683297,0,21.126774,0.42886806,0,0.7478333,0.17726208
"iDR4_3_SPLUS-s24s18_0040510","SPLUS-s24s18",26.900763783749422,-30.296857589010077,4506.497,9462.993,1.2317023,0.18811554,44.80809,5.93284E-4,4.8169107E-4,4.5127506,9.734229,21.465435,0.89447397,0,19.716503,0.31866306,0,19.954117,0.67313915,0,18.979595,0.25010762,0,20.426525,0.9037031,0,19.35333,0.10093428,0,18.967672,0.18257189,0,18.446636,0.04849982,0,18.326303,0.04907778,0,17.859035,0.04057041,0,17.758783,0.08060516,0,17.536957,0.054655522,0,0.29583332,0.3811567
"iDR4_3_SPLUS-s24s18_0040532","SPLUS-s24s18",26.918689042518057,-30.300805908556576,4405.231,9436.981,1.6205653,0.3829314,-89.053276,1.0433763E-4,6.438485E-5,1.8224888,3.9961827,24.51057,2.8110762,0,23.610409,2.2134476,0,99.0,99.0,0,21.69944,0.5894123,0,24.172731,5.4078426,0,23.329016,0.7452061,0,22.411797,0.8292492,0,22.46612,0.37098885,0,22.590801,0.4685369,0,22.887806,0.7842456,0,21.264538,0.3856102,0,23.32552,2.1317196,0,0.7665833,0.11172935
"iDR4_3_SPLUS-s24s18_0040593","SPLUS-s24s18",26.91205632546341,-30.278144360554265,4442.468,9585.392,2.3913968,0.5818344,10.264999,2.3201766E-4,9.694555E-5,1.2531341,1.6656988,22.381477,0.72596717,0,23.660294,3.447082,0,21.58207,0.86096895,0,21.821074,1.0032399,0,22.812067,2.372151,0,99.0,99.0,0,99.0,99.0,0,22.382254,0.5169758,0,25.305481,8.564126,0,99.0,99.0,0,21.84327,0.9771803,0,21.750198,0.74712825,0,0.45225,0.08208071
"iDR4_3_SPLUS-s24s18_0041157","SPLUS-s24s18",26.91378810745892,-30.306949825975668,4432.9976,9396.809,1.3388984,0.25311732,-38.372353,5.1500415E-4,3.846761E-4,3.2611444,8.7738905,20.038372,0.22508757,0,20.076353,0.41736484,0,19.749628,0.52549624,0,99.0,99.0,0,19.8686,0.5086104,0,19.62378,0.12138762,0,19.151308,0.20309328,0,18.392296,0.04328438,0,18.206938,0.04130669,0,17.953552,0.041540634,0,17.605587,0.065727204,0,17.583012,0.053452116,0,0.23825,0.5080402
"iDR4_3_SPLUS-s24s18_0041359","SPLUS-s24s18",26.906699998081702,-30.307413406269077,4473.059,9393.84,2.73364,0.63418734,-76.55028,6.045405E-4,2.2089061E-4,4.210276,9.360308,24.235302,10.4502325,2,21.54192,1.5711597,2,20.183517,0.76743764,2,19.6538,0.42764685,2,21.940506,3.3424385,2,20.777498,0.34279072,2,19.87732,0.38590574,2,19.820316,0.1562743,2,19.812662,0.17454976,2,19.098715,0.11600987,2,19.70243,0.44011167,2,19.423958,0.28473997,2,0.23225,0.41243964
"iDR4_3_SPLUS-s24s18_0041426","SPLUS-s24s18",26.892329464136562,-30.300441405354544,4554.2017,9439.6045,1.7923938,0.44208694,19.662704,1.1981129E-4,6.680772E-5,0.98618686,1.8261721,99.0,99.0,0,22.84634,0.74942994,0,23.78685,2.9844878,0,99.0,99.0,0,99.0,99.0,0,23.47907,0.59187555,0,99.0,99.0,0,23.833555,0.8939377,0,99.0,99.0,0,24.079784,1.6076071,0,23.66346,2.4035382,0,22.231121,0.53516597,0,0.70916665,0.13911782
"iDR4_3_SPLUS-s24s18_0042020","SPLUS-s24s18",26.90171795591977,-30.30742872354789,4501.214,9393.784,1.2034599,0.16906244,-25.592634,2.1921245E-4,1.8216856E-4,1.8376936,4.4042606,21.906454,0.39096892,0,24.780262,9.798685,0,99.0,99.0,0,21.908257,1.085331,0,22.922438,2.6140785,0,21.68522,0.25283626,0,21.735928,0.68147504,0,21.04104,0.153886,0,20.932642,0.1580293,0,20.872208,0.18943633,0,22.049314,1.2173196,0,20.660267,0.28213125,0,0.30641666,0.12481344
"iDR4_3_SPLUS-s24s18_0042163","SPLUS-s24s18",26.910189490006722,-30.307179184666605,4453.3364,9395.341,2.019817,0.5049057,-45.190487,1.7471098E-4,8.649433E-5,1.5166308,2.395305,23.207907,1.2391064,0,26.130188,32.802353,0,99.0,99.0,0,21.482883,0.7010678,0,99.0,99.0,0,22.917042,0.7503435,0,22.00547,0.8389467,0,26.515049,22.488518,0,21.75557,0.31779718,0,21.638311,0.3655001,0,22.135157,1.2565187,0,22.413078,1.3520759,0,0.7126667,0.12567945
"iDR4_3_SPLUS-s24s18_0042326","SPLUS-s24s18",26.918119959302636,-30.29099015933317,4408.336,9501.243,1.3534552,0.26115024,39.80718,2.140825E-4,1.5816306E-4,2.6857846,7.072161,23.009834,0.9923345,0,99.0,99.0,0,21.359783,0.66279197,0,24.141092,7.977493,0,21.90379,0.97832054,0,21.906038,0.29137704,0,21.886944,0.7357866,0,21.617296,0.24276185,0,21.747585,0.3084049,0,21.526117,0.32025903,0,21.301743,0.56229126,0,21.629646,0.6333226,0,0.05558333,0.089463465
"iDR4_3_SPLUS-s24s18_0047016","SPLUS-s24s18",26.909889910473808,-30.294146470902774,4454.888,9480.658,1.0704567,0.06581938,8.494107,2.8462938E-4,2.6587598E-4,2.5337243,5.257339,21.602278,0.64124244,0,21.750252,1.3188506,0,99.0,99.0,0,21.288416,1.324616,0,20.387175,0.55613005,0,21.471622,0.44942656,0,20.632755,0.5341432,0,20.41991,0.18781263,0,20.2417,0.17938752,0,20.160654,0.21273601,0,19.999807,0.4002121,0,20.0909,0.36321437,0,0.35908332,0.22299416
"iDR4_3_SPLUS-s24s18_0047366","SPLUS-s24s18",26.883586681484303,-30.301896418810752,4603.6265,9430.15,1.7518218,0.42916566,70.46363,1.165907E-4,6.658951E-5,1.1273308,3.0324252,23.246223,0.99678606,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.08466,0.6822961,0,99.0,99.0,0,22.978186,0.68097895,0,23.605513,1.3637697,0,23.914423,2.317379,0,21.541697,0.5719758,0,24.403149,6.638749,0,0.38466668,0.10332304
"iDR4_3_SPLUS-s23s18_0000131","SPLUS-s23s18",26.913374363448646,-30.280667477933406,2481.4575,878.8064,1.665738,0.39966547,-2.1822138,2.4057683E-4,1.4445628E-4,1.7614434,3.097447,99.0,99.0,1,99.0,99.0,1,99.0,99.0,1,20.595825,37.121376,1,21.391443,73.81267,1,22.60377,54.723637,1,22.111513,178.00648,1,19.94669,6.0311275,1,18.888487,1.0570767,1,18.157627,1.5522323,1,17.595716,1.1627412,1,17.496485,0.97878736,1,0.6383333,0.05701279
"iDR4_3_SPLUS-s23s18_0000196","SPLUS-s23s18",26.911936738645913,-30.27812639173889,2489.5083,895.48,1.0176991,0.017391264,43.9788,7.701123E-5,7.566418E-5,1.7239025,2.9488244,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.038897,0.8484391,0,99.0,99.0,0,23.169104,1.0473547,0,24.10848,2.7741656,0,22.955692,1.232173,0,20.770657,0.41725782,0,21.299223,0.51770216,0,0.84458333,0.14153633
"iDR4_3_SPLUS-s24s18_0036778","SPLUS-s24s18",26.849164604662526,-30.278100612457557,4797.99,9586.165,1.2171571,0.17841339,6.213339,1.7968845E-4,1.4761514E-4,2.658156,7.057186,23.714184,1.7040539,0,22.47254,0.9715284,0,21.880667,0.961064,0,22.390997,1.4278461,0,99.0,99.0,0,22.190878,0.33669874,0,22.947653,1.7411497,0,22.09207,0.33286497,0,21.653517,0.2528719,0,21.307943,0.23349461,0,21.030134,0.39090496,0,21.133488,0.35725015,0,0.74916667,0.12271645
"iDR4_3_SPLUS-s24s18_0038482","SPLUS-s24s18",26.854468223533466,-30.2852336256249,4768.0635,9539.4375,1.1340727,0.11822224,25.96507,3.8309253E-4,3.3777265E-4,2.864498,5.970009,20.78622,0.28467408,0,21.595764,1.0688056,0,99.0,99.0,0,20.255747,0.49527904,0,21.605005,1.6354122,0,20.034006,0.115833856,0,19.705564,0.2201138,0,19.420849,0.071869485,0,19.324638,0.07438109,0,19.069391,0.07444554,0,19.309744,0.19995032,0,19.142864,0.14249408,0,0.188,0.44230413
"iDR4_3_SPLUS-s24s18_0038543","SPLUS-s24s18",26.857243952081443,-30.284998103560806,4752.372,9540.961,1.196724,0.1643855,-14.096442,1.9890601E-4,1.6621374E-4,1.8561662,4.497183,99.0,99.0,0,99.0,99.0,0,20.410555,0.30998114,0,99.0,99.0,0,22.785852,2.4325485,0,22.398327,0.5087895,0,21.292421,0.47550026,0,21.491964,0.24086702,0,21.507671,0.27654874,0,21.016605,0.22315516,0,99.0,99.0,0,21.500572,0.6245512,0,0.26708335,0.1200339
"iDR4_3_SPLUS-s24s18_0047084","SPLUS-s24s18",26.844395882419075,-30.26466901982527,4824.8535,9674.121,1.3783458,0.27449268,78.479935,1.480373E-4,1.0742319E-4,1.4726648,2.153347,21.989893,0.4228965,0,24.556936,7.994833,0,21.941065,1.2200785,0,22.786087,2.4891794,0,99.0,99.0,0,22.95386,0.8176811,0,99.0,99.0,0,22.521156,0.595934,0,22.498135,0.6609749,0,23.23091,1.6493819,0,27.05362,120.61639,0,23.605812,4.195122,0,0.43591666,0.072192945
"iDR4_3_SPLUS-s23s18_0000212","SPLUS-s23s18",26.85042770353419,-30.27813186766031,2837.2358,896.9799,1.651123,0.3943516,-88.898056,1.0704575E-4,6.4830754E-5,1.2840282,2.2513857,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,25.705444,8.180546,0,99.0,99.0,0,23.358768,1.0341585,0,22.692562,0.6296199,0,24.668392,4.9321685,0,99.0,99.0,0,21.930555,0.7676539,0,0.85683334,0.08565179
"iDR4_3_SPLUS-s23s18_0000214","SPLUS-s23s18",26.84913372073767,-30.278010073770968,2844.5479,897.80756,1.3039342,0.23309016,4.534201,1.4638048E-4,1.1223473E-4,1.1022196,1.5726337,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,25.904146,15.156226,0,22.345802,0.73243594,0,20.588503,0.36762884,0,21.153389,0.47140616,0,0.3905,0.07176349
"iDR4_3_SPLUS-s24s18_0037001","SPLUS-s24s18",26.932722631956352,-30.279354556317347,4325.6567,9577.267,1.1163843,0.10425103,-36.562313,2.3925383E-4,2.1431306E-4,2.170483,4.758861,22.604052,1.0946546,0,25.59587,30.87632,0,99.0,99.0,0,21.057657,0.7443656,0,20.480415,0.41968092,0,21.17429,0.2359736,0,21.193933,0.6196599,0,20.796377,0.18109542,0,20.983541,0.2423481,0,20.942913,0.2970978,0,20.25689,0.3413358,0,20.583973,0.3835239,0,0.21808334,0.13804199
"iDR4_3_SPLUS-s24s18_0037296","SPLUS-s24s18",26.932604960447893,-30.277532629405613,4326.3,9589.194,1.4804316,0.3245213,-1.4021131,1.9196214E-4,1.2966446E-4,1.6737099,3.0077899,22.597979,0.6783864,0,23.120903,1.9623694,0,22.359241,1.6491016,0,23.209318,3.3352325,0,99.0,99.0,0,24.083414,2.1175814,0,99.0,99.0,0,23.579334,1.443179,0,22.338503,0.52188224,0,21.244131,0.24431698,0,20.314474,0.22536913,0,20.823612,0.29754657,0,0.7935,0.5044036
"iDR4_3_SPLUS-s24s18_0038132","SPLUS-s24s18",26.92784244797072,-30.283093629988702,4353.2886,9552.84,1.1636199,0.14061284,-71.520775,3.4965752E-4,3.004581E-4,2.7167,5.3944345,21.149889,0.3644105,0,20.991312,0.56370264,0,20.30257,0.50522786,0,20.8094,0.74689806,0,20.668692,0.6289153,0,20.526308,0.16505095,0,20.472158,0.40362918,0,19.579725,0.07563784,0,19.384699,0.07136062,0,19.672832,0.11722102,0,19.070232,0.14541407,0,19.023579,0.1158032,0,0.37108332,0.51323056
"iDR4_3_SPLUS-s24s18_0038159","SPLUS-s24s18",26.950929754192906,-30.2823372919659,4222.7734,9557.544,2.1428702,0.53333616,-68.81125,1.7480271E-4,8.1485676E-5,1.2308966,1.8983964,23.020145,0.93237185,0,22.114292,0.73050964,0,99.0,99.0,0,22.89571,2.3451703,0,99.0,99.0,0,23.049168,0.77079445,0,22.348618,1.0451708,0,22.308163,0.42434344,0,99.0,99.0,0,22.4453,0.68983936,0,99.0,99.0,0,99.0,99.0,0,0.719,0.11274042
"iDR4_3_SPLUS-s24s18_0038735","SPLUS-s24s18",26.936393984891573,-30.286108952943167,4304.987,9533.013,2.5708337,0.61102116,-30.588036,1.534057E-4,5.9743747E-5,1.4413491,2.1264136,22.165716,0.51303214,0,99.0,99.0,0,21.420153,0.78029406,0,99.0,99.0,0,99.0,99.0,0,22.685738,0.6632142,0,99.0,99.0,0,24.353382,3.319956,0,23.766973,2.189389,0,22.525202,0.89229167,0,21.867874,1.0535653,0,22.116844,1.1021479,0,0.75875,0.13999999
"iDR4_3_SPLUS-s24s18_0038851","SPLUS-s24s18",26.94410941880458,-30.28623178744155,4261.377,9532.126,1.3354851,0.25120842,-45.285336,1.5015098E-4,1.1242701E-4,1.2869015,2.2121112,99.0,99.0,0,24.41864,4.613987,0,21.786587,0.6940713,0,20.971643,0.3106356,0,24.150812,5.39117,0,27.382732,31.68059,0,23.29245,1.8957735,0,22.435831,0.36362913,0,99.0,99.0,0,21.938711,0.33057123,0,21.488743,0.47325855,0,22.353928,0.868545,0,0.7554167,0.22006458
"iDR4_3_SPLUS-s24s18_0038944","SPLUS-s24s18",26.919757174674796,-30.2872846303294,4399.04,9525.484,1.5747234,0.36496782,-0.43430683,1.2021628E-4,7.633836E-5,0.85215837,1.3019853,22.448854,0.49556845,0,99.0,99.0,0,99.0,99.0,0,26.39094,53.1443,0,99.0,99.0,0,23.506239,1.0598376,0,99.0,99.0,0,23.447502,1.0901514,0,25.082108,5.5116267,0,22.684061,0.77774495,0,21.21512,0.4366202,0,26.806011,62.277725,0,0.836,0.25504333
"iDR4_3_SPLUS-s24s18_0039244","SPLUS-s24s18",26.925996734552573,-30.289674263300835,4363.7993,9509.78,2.0926445,0.52213573,-45.435383,1.4191643E-4,6.781207E-5,4.6389675,5.573862,99.0,99.0,0,22.374641,0.61211973,0,22.85557,1.6201478,0,99.0,99.0,0,22.703844,1.2535946,0,23.32475,0.6635208,0,22.258144,0.6429462,0,22.904554,0.48899356,0,23.761454,1.2116735,0,22.976437,0.7520435,0,21.943377,0.626061,0,22.250782,0.69320196,0,0.8168333,0.14731225
"iDR4_3_SPLUS-s24s18_0039271","SPLUS-s24s18",26.920621448435192,-30.290114265042554,4394.187,9506.952,1.2744834,0.21536839,6.644065,2.3387297E-4,1.8347832E-4,2.0717852,4.0151896,21.971577,0.6094969,0,22.379637,1.5939121,0,99.0,99.0,0,21.824581,1.51739,0,21.595692,1.1733114,0,21.564348,0.3388071,0,20.989727,0.51610494,0,21.061127,0.23224233,0,20.976688,0.24278568,0,21.18487,0.37443542,0,20.136766,0.30817935,0,20.405376,0.3287771,0,0.2975,0.18414502
"iDR4_3_SPLUS-s24s18_0039293","SPLUS-s24s18",26.92686763194216,-30.28552741072111,4358.8276,9536.917,1.2240878,0.18306518,-46.047478,2.5177753E-4,2.056765E-4,1.9994115,3.1221647,21.079393,0.32912207,0,21.711649,1.051848,0,20.618807,0.653811,0,20.817953,0.7310292,0,21.872204,1.8404293,0,22.903276,1.4079189,0,20.807938,0.5305981,0,21.40336,0.38531488,0,21.416046,0.43861863,0,21.189459,0.45494357,0,20.85592,0.7228603,0,20.230099,0.33870557,0,0.7995,0.16836119
"iDR4_3_SPLUS-s24s18_0039414","SPLUS-s24s18",26.92674256514953,-30.290279997565143,4359.591,9505.807,4.082885,0.7550751,35.36189,1.7966091E-4,4.390472E-5,2.9821942,4.929475,99.0,99.0,0,99.0,99.0,0,22.57495,1.7950512,0,23.340345,3.4204743,0,99.0,99.0,0,23.027687,0.7257219,0,22.50249,1.1547971,0,22.556688,0.5093225,0,99.0,99.0,0,21.549347,0.29163694,0,23.84226,5.1804314,0,22.417393,1.1637655,0,0.32575,0.073291756
"iDR4_3_SPLUS-s24s18_0039570","SPLUS-s24s18",26.941444643024653,-30.292814225905243,4276.5234,9489.064,1.1240296,0.110343695,-47.900955,1.946112E-4,1.7312793E-4,1.6834736,3.0263705,24.545929,5.764976,0,21.954885,0.9619235,0,22.213596,2.0615838,0,23.595778,6.90515,0,99.0,99.0,0,22.471497,0.69725007,0,21.561422,0.77797157,0,21.734426,0.3852261,0,21.228271,0.273125,0,22.726006,1.3790046,0,20.779816,0.49742845,0,20.702942,0.3849719,0,0.29308334,0.08436927
"iDR4_3_SPLUS-s24s18_0039907","SPLUS-s24s18",26.930977991037537,-30.29222888241585,4335.675,9493.006,1.244277,0.19632041,-77.11931,2.8240596E-4,2.2693475E-4,2.4118826,5.4441004,22.761415,1.5513622,0,99.0,99.0,0,21.899782,2.1368825,0,20.435513,0.51902556,0,22.363182,2.9207065,0,21.848232,0.5418012,0,99.0,99.0,0,20.605974,0.18786387,0,20.583288,0.2078042,0,19.873827,0.13796775,0,19.568192,0.22468889,0,19.729973,0.21693648,0,0.34208333,0.14696237
"iDR4_3_SPLUS-s24s18_0039969","SPLUS-s24s18",26.92706994405784,-30.297602557031972,4357.8276,9457.869,1.136942,0.120447636,5.701343,3.3693618E-4,2.963269E-4,2.640356,4.9975343,21.652576,0.6358922,0,20.393599,0.35956737,0,99.0,99.0,0,21.53826,1.5754255,0,20.201748,0.44159853,0,21.534883,0.44702703,0,20.702812,0.53760797,0,20.326363,0.16204557,0,19.872263,0.12043169,0,19.599535,0.119535476,0,19.501429,0.23822987,0,19.190315,0.14887977,0,0.40866667,0.29712474
"iDR4_3_SPLUS-s24s18_0040177","SPLUS-s24s18",26.933920895868525,-30.297529309199817,4319.1064,9458.278,1.519569,0.3419187,-57.66133,3.299909E-4,2.170854E-4,3.0405276,6.198986,99.0,99.0,0,22.182966,1.2333083,0,20.443455,0.42248103,0,22.149992,1.834941,0,21.435965,0.91048086,0,21.57159,0.30758047,0,20.765863,0.37785596,0,21.28755,0.2590285,0,20.909285,0.20637123,0,20.871586,0.25470614,0,20.66404,0.457134,0,20.385296,0.29528326,0,0.181,0.09732577
"iDR4_3_SPLUS-s24s18_0040337","SPLUS-s24s18",26.925789108267875,-30.280924369549904,4364.8696,9567.061,1.6071048,0.37776303,-23.284458,3.007273E-4,1.8720332E-4,2.7878602,9.259541,21.856003,0.5783719,0,22.400787,1.7050116,0,99.0,99.0,0,21.883259,1.664047,0,20.858067,0.61906636,0,21.855425,0.4604687,0,21.205927,0.65639853,0,20.514456,0.14649619,0,20.678501,0.1925384,0,20.424562,0.19347928,0,19.442005,0.1694304,0,20.194927,0.28123426,0,0.48725,0.16064993
"iDR4_3_SPLUS-s24s18_0040603","SPLUS-s24s18",26.923912026205684,-30.299415512678465,4375.697,9446.032,3.413826,0.70707357,39.65595,1.5673552E-4,4.5872195E-5,2.3932228,3.8225868,25.291832,4.3549953,0,23.013073,0.96729684,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,24.231207,1.2783097,0,25.978981,16.498425,0,22.812906,0.38423494,0,22.534117,0.33523387,0,23.007452,0.65774673,0,22.57023,0.96090084,0,22.388836,0.67599404,0,0.7859167,0.17226316
"iDR4_3_SPLUS-s24s18_0042085","SPLUS-s24s18",26.92184220890516,-30.29532238867009,4387.347,9472.847,1.3463532,0.2572528,-21.298395,1.3951385E-4,1.0364578E-4,1.2777168,2.0043366,22.321192,0.45577165,0,99.0,99.0,0,23.16759,2.9905233,0,99.0,99.0,0,22.252367,1.1141282,0,23.405746,0.9555587,0,23.609709,2.9818313,0,23.037941,0.7463305,0,22.744814,0.6444488,0,21.84443,0.36024526,0,22.856964,1.9971988,0,21.776897,0.61466026,0,0.7916667,0.144243
