group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2
198146,185.08790971,8.91887454,0.0496324,9.8331,9.7488,11.7695,0.0,5.3312,0.0,1.0,1,0
330567,112.37387851,39.29209483,0.143948,10.5072,10.7525,12.8098,12.5569,11.2859,9.3273,1.0,1,1
424803,133.92607609,13.57897468,0.1499828,10.745,11.2142,13.2352,13.2925,15.8912,16.6845,1.0,1,1
112701,149.99849135,2.76906991,0.1656177,10.9439,11.4624,13.5356,13.6309,20.7467,22.713,1.0,1,1
271859,210.64735907,48.40138401,0.1103249,9.9864,10.3728,11.9537,12.0318,6.058,6.3987,1.0,-1,-1
185563,186.70556187,49.01919967,0.1411659,10.2322,10.56,12.3216,12.2736,7.8594,7.5934,1.0,1,-1
55275,162.10484331,0.84595624,0.1051008,10.1268,10.5023,12.1547,12.1921,6.9768,7.1645,1.0,-1,-1
432693,167.35604428,20.75917539,0.1004572,9.8716,10.1213,11.8118,11.7992,5.4894,5.441,1.0,-1,-1
355836,144.13970686,30.74676056,0.1620478,10.5077,10.92,12.8106,12.8327,11.2937,11.4881,1.0,-1,-1
73324,225.75353993,58.37018474,0.1512229,10.363,10.7791,12.5431,12.5998,9.2331,9.6275,1.0,-1,-1
306000,236.24956631,33.35785954,0.125859,10.1819,10.7236,12.2441,12.5126,7.4344,9.0282,1.0,-1,1
199550,182.53339812,9.68945717,0.1513489,10.4556,10.9886,12.7149,12.9458,10.4989,12.5491,1.0,-1,-1
453032,226.41868897,14.54765029,0.1228733,10.6971,11.0266,13.1546,13.0081,14.8485,13.1863,1.0,1,1
345308,190.45260303,39.26428193,0.1404455,10.3974,10.7653,12.6064,12.5772,9.6758,9.4697,1.0,1,1
379338,243.63880602,36.38949352,0.0557567,10.3384,10.7024,12.4984,12.4823,8.9335,8.8298,1.0,1,1
287394,214.71151415,36.10399866,0.1698478,10.4083,10.5653,12.6262,12.2809,9.821,7.633,1.0,-1,-1
218811,131.99523086,33.47968585,0.0611498,10.3174,10.4928,12.4619,12.1796,8.6984,7.1015,1.0,1,1
403606,126.568577,17.02892877,0.0543925,10.0085,10.1747,11.9837,11.8358,6.187,5.5814,0.885,1,1
173987,177.32252866,51.05467666,0.1256479,10.0973,10.5861,12.1081,12.3088,6.7511,7.7869,1.0,-1,-1
82715,146.92998986,63.05531814,0.1520851,10.5204,10.9241,12.8348,12.8402,11.5058,11.5539,1.0,-1,-1
286029,188.52444793,39.69230021,0.0721557,10.1184,10.5524,12.141,12.2625,6.9098,7.5328,1.0,1,1
330778,126.97378166,55.15870916,0.0388248,10.4188,10.6919,12.6452,12.4664,9.9596,8.7276,0.905,1,1
91244,200.94369251,2.52017509,0.1457702,10.3162,10.6925,12.46,12.4673,8.6861,8.7336,1.0,1,-1
106568,6.34344294,-8.77517081,0.1300853,10.2703,10.7703,12.3817,12.5857,8.207,9.5288,0.855,1,1
452960,214.52234131,18.50301956,0.1564739,10.2392,10.3218,12.3321,11.9749,7.9187,6.1489,1.0,-1,-1
144174,240.88409867,46.63051289,0.0948918,9.8305,9.7503,11.7667,0.0,5.3209,0.0,1.0,-1,0
209639,227.07714136,46.6632678,0.0914733,9.8996,10.1384,11.8446,11.8093,5.6153,5.4796,1.0,-1,-1
397848,14.90203775,-0.9883034,0.0788537,10.1136,10.5218,12.1339,12.2184,6.8756,7.3003,1.0,1,1
239022,154.89824483,39.12718886,0.1184127,10.5572,11.0662,12.9032,13.0709,12.1314,13.8678,1.0,1,1
196526,167.46466483,7.45504787,0.073219,9.9371,10.2235,11.8911,11.877,5.7997,5.7434,0.78,1,1
282620,210.62013658,11.05057251,0.1496344,10.4764,11.0424,12.7533,13.0332,10.8076,13.4522,1.0,1,1
412862,192.47551385,27.39455667,0.1201609,10.2822,10.4891,12.4019,12.1747,8.3268,7.0768,1.0,1,-1
168850,147.39479273,49.46358613,0.0815498,9.9054,10.277,11.8519,11.9281,5.6435,5.9512,1.0,-1,-1
339567,117.06616306,17.60217278,0.0525535,10.1081,10.3976,12.1249,12.0607,6.8319,6.5295,1.0,1,1
403020,136.41673325,20.65604578,0.1309722,10.1144,10.2577,12.135,11.9093,6.8806,5.8736,1.0,-1,-1
102754,315.7468459,9.28932683,0.1428856,10.3346,10.7579,12.4916,12.5655,8.8897,9.3873,1.0,1,1
205614,202.05970515,53.47796288,0.104899,10.5483,11.0251,12.8869,13.0057,11.9796,13.1609,1.0,1,1
442061,169.71826377,18.85931545,0.0738433,10.056,10.5364,12.0487,12.2398,6.4742,7.4115,1.0,1,1
177059,134.40044062,40.89550676,0.0984893,9.9335,10.206,11.8866,11.8617,5.7816,5.6827,1.0,-1,-1
184667,130.13055438,34.61149934,0.1011032,10.5639,11.0057,12.915,12.9747,12.2469,12.8417,0.87,1,1
403247,162.80091817,27.88596953,0.0627715,9.8277,9.7812,11.7636,0.0,5.3093,0.0,1.0,1,0
436570,151.89257857,19.77733266,0.1110945,10.1249,10.4962,12.1519,12.1836,6.9623,7.1216,0.96,-1,-1
355827,142.78410032,30.15659734,0.1616324,10.5104,10.8178,12.8157,12.6617,11.338,10.0853,1.0,-1,-1
55141,240.63974742,0.48665114,0.1271488,10.2856,10.687,12.4077,12.4589,8.3621,8.6791,0.985,1,-1
152012,251.3359397,42.75778707,0.0493123,10.0378,10.2729,12.0229,11.9239,6.3593,5.934,1.0,1,1
96035,334.28009707,-8.29432361,0.0608571,10.0477,10.4649,12.0364,12.1437,6.4195,6.9226,1.0,1,1
407625,149.87680982,25.5014384,0.0763717,10.3171,10.5413,12.4613,12.2471,8.6947,7.45,0.96,1,1
205958,192.36618294,54.8074672,0.1001737,9.8994,10.347,11.8443,12.0028,5.6141,6.2697,1.0,-1,-1
472684,132.78367969,11.29108331,0.0777459,10.146,10.2869,12.1857,11.9379,7.1322,5.992,0.715,1,1
185366,162.09799726,46.77103367,0.1662804,10.5343,11.0254,12.861,13.006,11.7408,13.1641,1.0,-1,-1
353270,180.37190412,37.40666454,0.1601029,10.4361,10.658,12.6775,12.4151,10.2068,8.4077,1.0,-1,-1
326945,343.34899802,0.44654643,0.1128121,10.0548,10.3437,12.0469,11.999,6.4661,6.2529,1.0,-1,-1
305291,244.87267297,25.31443453,0.0816654,10.0111,9.9815,11.987,0.0,6.2011,0.0,1.0,-1,0
156787,358.11300907,14.6940243,0.1403725,10.6374,11.1281,13.0505,13.1669,13.6356,15.0025,1.0,1,1
390221,222.07387069,23.41635149,0.1217454,10.2313,10.6388,12.3203,12.3874,7.8519,8.2404,1.0,1,-1
290194,186.96696898,9.52908706,0.1674092,10.5846,11.2931,12.9537,13.4023,12.6278,18.3688,1.0,-1,-1
436148,238.9458178,13.78544943,0.105492,10.0902,10.1066,12.0982,11.7909,6.7036,5.4102,1.0,-1,-1
93533,211.30703687,4.14087866,0.0915073,10.0628,10.2699,12.0578,11.921,6.5162,5.9218,1.0,-1,-1
444852,214.55835502,17.07586787,0.1045254,10.1086,10.2041,12.1257,11.8602,6.8357,5.6766,1.0,-1,-1
102320,328.87033001,-7.92584147,0.1195101,10.4519,10.8892,12.708,12.781,10.4442,11.0403,1.0,1,1
129811,222.84445136,61.00591942,0.1583999,10.3385,10.7664,12.4985,12.5791,8.9345,9.4825,1.0,-1,-1
288754,237.89161913,27.37053096,0.0753493,10.1426,10.602,12.18,12.3319,7.1037,7.9175,1.0,1,1
142877,256.22271952,32.12607343,0.1528498,10.3105,10.5913,12.4505,12.3166,8.6251,7.8311,1.0,-1,-1
90775,160.13876131,2.33286869,0.0738146,9.8182,10.0372,11.7544,11.7572,5.2753,5.2855,1.0,1,1
257041,182.50417552,13.32956189,0.1543235,10.3351,10.733,12.4923,12.5266,8.8945,9.122,1.0,-1,-1
299241,194.96837606,51.16824044,0.0968792,10.4204,10.8666,12.6482,12.7427,9.9819,10.7218,1.0,1,1
412907,195.74675955,27.24327691,0.0766971,10.2156,10.5936,12.2969,12.3203,7.72,7.8521,1.0,1,1
342447,129.87984461,8.22002264,0.1318654,10.1526,10.415,12.1963,12.0808,7.1854,6.6229,1.0,-1,-1
295468,234.52939477,6.57990059,0.0712854,10.0829,10.4612,12.0867,12.1385,6.6502,6.8976,1.0,1,1
81916,199.95247988,66.65907584,0.1675244,10.4715,10.5483,12.7445,12.2567,10.7358,7.5015,1.0,-1,-1
286765,149.39046682,34.51651461,0.0866746,9.9355,10.2892,11.8893,11.9405,5.7923,6.0027,1.0,-1,-1
60463,201.43125132,0.69557216,0.1035262,10.3033,10.4511,12.4381,12.1251,8.5492,6.833,1.0,1,-1
201972,185.86558528,10.91831219,0.1332246,10.3277,10.5961,12.4797,12.324,8.813,7.873,1.0,1,-1
393718,243.07789344,15.60254218,0.1137174,10.2234,10.6088,12.3083,12.3426,7.784,7.978,1.0,1,-1
297802,224.3779796,5.67105212,0.1140023,10.1856,10.6559,12.2509,12.412,7.47,8.3885,1.0,-1,-1
371513,214.15249315,28.10010301,0.1286854,10.4747,10.8858,12.7504,12.7749,10.783,10.9891,0.895,1,1
408355,164.5112053,29.10513361,0.1298653,10.2467,10.6087,12.3439,12.3425,7.9854,7.9773,1.0,1,-1
274072,164.95014805,41.35606566,0.0680373,9.8429,9.8792,11.7798,0.0,5.3694,0.0,1.0,1,0
439226,197.37304682,23.67281608,0.1217008,10.5853,10.8217,12.9547,12.6679,12.6383,10.1329,1.0,1,1
222128,182.44532033,9.91993828,0.0867036,9.8496,9.9168,11.7872,0.0,5.3968,0.0,0.975,-1,0
296824,214.04270389,5.69624866,0.0868221,10.3819,10.7971,12.5781,12.6283,9.4756,9.8358,1.0,1,1
209487,209.78695598,52.27966388,0.165537,10.499,10.9079,12.7953,12.8131,11.1609,11.315,1.0,-1,-1
292336,209.33790358,9.82743481,0.1490197,10.8852,11.2587,13.4509,13.3559,19.186,17.6327,1.0,1,1
107723,42.61366008,-8.81587163,0.1447228,10.5489,10.9953,12.888,12.9571,11.9899,12.6624,1.0,1,1
75474,236.45967157,54.79851643,0.1153213,10.2796,10.7359,12.3976,12.5313,8.3009,9.1537,1.0,1,1
221717,167.49800201,9.0469302,0.0714936,9.7863,10.2265,11.7227,11.8797,5.1618,5.7544,1.0,1,1
91617,149.2665473,2.57922044,0.0928963,10.1211,10.3953,12.1458,12.0577,6.9326,6.5155,1.0,-1,-1
81155,143.67615978,60.37744717,0.1678968,10.4453,11.0124,12.6955,12.9848,10.3451,12.9445,1.0,-1,-1
193521,202.35747199,57.93194803,0.115885,9.9464,10.3151,11.9024,11.9672,5.8451,6.1161,1.0,-1,-1
120304,143.6171715,3.26531627,0.1010212,10.1047,10.4757,12.1201,12.1577,6.8089,6.9915,0.74,-1,-1
105512,359.36092739,-10.39957481,0.1261376,10.0928,10.4923,12.1016,12.1788,6.7198,7.0978,1.0,-1,-1
408070,120.78971504,14.95132887,0.0988618,9.9453,10.3027,11.9012,11.9536,5.8399,6.0576,1.0,-1,-1
266783,175.00683048,11.46279457,0.0342577,9.8514,10.1082,11.7894,11.7918,5.4048,5.4136,1.0,1,1
325647,334.50561212,-0.02257802,0.1114782,10.3162,10.5291,12.4599,12.2289,8.6855,7.355,1.0,1,-1
283290,235.76139183,8.09838513,0.0713767,9.9081,10.2066,11.8549,11.8623,5.6557,5.6851,1.0,1,1
64121,177.13381368,-3.42119379,0.0873831,10.2616,10.6782,12.3675,12.4447,8.1231,8.5897,1.0,1,-1
199476,176.8580958,9.48764194,0.0979823,10.4959,10.9052,12.7894,12.8085,11.1111,11.2746,0.99,1,1
276517,186.68481581,7.55214791,0.0653846,9.7474,10.0965,11.6936,11.7852,5.0591,5.3892,1.0,1,1
279610,192.95858205,41.61138567,0.1317862,10.2114,10.6802,12.2908,12.448,7.6868,8.6095,1.0,1,-1
74180,245.08526367,47.50807934,0.1185368,10.2481,10.6422,12.3461,12.3924,7.9982,8.27,1.0,1,-1
399378,118.52426987,14.88626642,0.1424644,10.3534,10.5827,12.5256,12.304,9.1155,7.7597,0.98,1,-1
95586,330.11772011,-8.2753547,0.1333397,10.1549,10.5704,12.2,12.2886,7.2042,7.675,1.0,-1,-1
242547,164.1196041,46.01588209,0.0632282,9.9246,9.9059,11.8752,0.0,5.7363,0.0,1.0,1,0
253091,229.04113559,39.36276479,0.1391442,10.3602,10.5827,12.5381,12.304,9.1994,7.7597,1.0,1,-1
157618,345.15093173,15.24438771,0.0818732,10.227,10.81,12.3139,12.6493,7.8154,9.9901,1.0,1,1
250279,213.40900301,54.26432007,0.0420927,9.8583,10.2454,11.7969,11.8976,5.4327,5.8254,1.0,1,1
303127,231.11978982,31.13064134,0.0778129,9.87,10.2299,11.81,11.8827,5.4824,5.7662,1.0,1,1
169575,122.06438419,34.24757856,0.1083424,10.0932,10.2752,12.1023,11.9262,6.7232,5.9434,1.0,-1,-1
54076,206.68074147,0.01853284,0.0885959,9.7981,10.2182,11.7339,11.8723,5.2016,5.7248,1.0,-1,-1
135197,195.515536,3.74334993,0.1079274,10.2557,10.7067,12.3582,12.4886,8.0686,8.8704,1.0,1,1
253946,235.97445335,34.47085619,0.0659003,9.9729,10.5038,11.9363,12.1947,5.9851,7.1775,1.0,1,1
81620,240.07883337,53.34703955,0.1101916,10.3823,10.9635,12.5789,12.9045,9.4814,12.1442,1.0,1,1
158183,345.06622077,13.31333869,0.0806944,10.1423,10.4212,12.1795,12.0884,7.1013,6.6584,1.0,-1,-1
436370,136.08076251,15.80793604,0.0867086,10.3644,10.8507,12.5458,12.7156,9.2509,10.5047,0.615,1,1
379813,171.00223701,31.16712234,0.1086039,10.4058,10.7072,12.622,12.4892,9.7897,8.8743,1.0,1,1
81219,155.10195494,63.85082878,0.1128829,10.0511,10.0696,12.0416,11.7717,6.4427,5.3393,1.0,-1,-1
404094,182.19952419,30.14971684,0.0754763,9.7976,9.8574,11.7334,0.0,5.2,0.0,1.0,1,0
120820,182.25910937,4.53862375,0.0986543,9.9406,10.2412,11.8955,11.8934,5.8169,5.8088,1.0,-1,-1
350994,183.08164056,41.0379425,0.115751,10.552,10.6872,12.8939,12.4591,12.044,8.6804,1.0,1,-1
407287,192.90502001,29.76073963,0.084615,10.1231,10.5683,12.1488,12.2853,6.9471,7.6568,1.0,-1,-1
466407,139.8012854,16.49547344,0.1306029,10.1539,10.5856,12.1984,12.3081,7.1961,7.7827,1.0,-1,-1
145569,244.06849495,46.07800243,0.0662404,9.8205,10.0403,11.7565,11.7585,5.2829,5.2903,1.0,1,1
167383,32.67949952,0.74328256,0.1025513,9.9789,10.0938,11.9439,11.7837,6.0169,5.3837,1.0,-1,-1
159744,262.20688561,58.33475393,0.1553815,10.6288,10.8853,13.0344,12.774,13.4642,10.9812,1.0,-1,-1
186681,127.37847232,32.50720805,0.0934408,9.8585,10.0235,11.7971,11.7513,5.4334,5.2637,1.0,-1,-1
423849,153.42861498,21.53115774,0.1128582,10.0732,10.5018,12.0728,12.1914,6.5859,7.1609,1.0,-1,-1
150074,211.15923388,-1.93384612,0.0811892,10.0612,10.483,12.0556,12.1672,6.5061,7.0394,1.0,-1,-1
319248,218.29189682,35.01719476,0.1583695,10.3348,10.5814,12.4918,12.3022,8.8911,7.7492,1.0,-1,-1
190551,139.5701522,4.90315234,0.0725826,9.8712,10.3074,11.8114,11.9589,5.4879,6.0804,1.0,1,1
298211,225.6750526,6.02840731,0.0453005,9.8606,10.1372,11.7995,11.8085,5.4423,5.4768,1.0,1,1
58122,168.90314252,-0.02926622,0.1431873,10.3466,10.672,12.5136,12.4353,9.0349,8.5319,1.0,1,-1
64977,178.96273183,-2.25071322,0.0853151,10.0581,10.4215,12.0514,12.0889,6.4867,6.6607,1.0,-1,-1
338306,116.63871954,50.62161036,0.0945036,10.2152,10.7088,12.2963,12.4912,7.7167,8.8875,1.0,1,1
238261,148.93731605,36.01313183,0.0509236,9.8486,10.2119,11.7862,11.8669,5.393,5.7031,1.0,1,1
116694,212.10497458,61.52450261,0.1568577,10.6051,10.8773,12.9915,12.7605,13.0134,10.8682,1.0,-1,-1
461694,175.66722919,16.74891962,0.0684824,9.7712,9.6953,11.7092,0.0,5.1139,0.0,1.0,1,0
446535,193.6016589,20.44227037,0.085725,10.0385,10.2493,12.0239,11.901,6.3636,5.8392,1.0,-1,-1
308559,252.33018432,19.95892024,0.1164645,10.1478,10.3287,12.1888,11.9822,7.1478,6.1805,1.0,-1,-1
458090,217.20325575,15.54805577,0.1046248,10.0304,10.1712,12.0128,11.8332,6.3141,5.5715,1.0,-1,-1
327735,140.30705196,62.4769317,0.1425257,10.2251,10.5594,12.3109,12.2727,7.7989,7.5885,1.0,1,-1
113826,174.780662,3.62756295,0.1683371,10.4462,10.8963,12.6973,12.7933,10.3591,11.1437,1.0,-1,-1
123941,118.35650961,35.91602852,0.1333757,10.3838,10.8253,12.5817,12.6739,9.5007,10.1792,1.0,1,1
272254,211.1854213,49.15585742,0.0656069,10.438,10.8275,12.6813,12.6774,10.2363,10.2056,1.0,1,1
108405,121.36557605,40.12088999,0.0988271,10.1522,10.3418,12.1958,11.9968,7.1831,6.2432,1.0,-1,-1
160597,329.21301398,-7.96372351,0.0762416,10.3043,11.0602,12.4398,13.0615,8.5594,13.7607,1.0,1,1
111098,16.43841079,14.96801784,0.0745025,10.0332,10.032,12.0166,11.7549,6.3312,5.2772,0.645,1,1
187920,177.1913104,50.01059853,0.0869327,10.171,10.5849,12.2254,12.3071,7.3367,7.7774,1.0,-1,-1
415360,122.56586006,13.33936647,0.1615813,10.4698,10.3788,12.7412,12.0386,10.7095,6.4292,0.68,-1,-1
212612,233.22107085,45.94868094,0.1483823,10.6132,11.0614,13.0068,13.0631,13.1716,13.7793,1.0,1,1
363814,154.99275504,32.40262552,0.0957778,9.8385,10.0921,11.7752,11.7827,5.3524,5.3801,1.0,-1,-1
191868,164.93782503,7.51028909,0.0516013,9.7467,9.7147,11.6933,0.0,5.058,0.0,1.0,1,0
414430,170.82959802,25.89769816,0.1033145,9.9531,10.3755,11.9109,12.0346,5.8801,6.4115,1.0,-1,-1
291383,242.55186308,5.37719142,0.1601626,10.564,10.7455,12.9151,12.5459,12.248,9.2513,1.0,-1,-1
113750,174.97010236,3.2951662,0.1238752,10.6435,10.9253,13.0608,12.8424,13.7534,11.5735,1.0,1,1
99173,35.80711393,-8.94713892,0.1607043,10.4839,10.6252,12.7674,12.3669,10.9258,8.1197,1.0,-1,-1
79172,261.42504831,62.90850667,0.0830016,10.0045,10.3705,11.978,12.0289,6.1624,6.3857,1.0,-1,-1
326831,330.30641729,0.54322255,0.1544022,10.433,10.6353,12.6718,12.3818,10.1626,8.2079,0.975,-1,-1
90462,132.95286485,1.55184746,0.129809,10.2798,10.3632,12.3979,12.0209,8.3028,6.3502,1.0,1,-1
59915,153.01616967,0.70243639,0.1461825,10.732,11.1508,13.2136,13.2019,15.6022,15.4448,1.0,1,1
433541,130.47782188,13.09854668,0.1242422,10.1033,10.4028,12.118,12.0666,6.7989,6.5569,1.0,-1,-1
180260,140.49586284,42.65481876,0.1436473,10.6613,11.0351,13.0918,13.0214,14.1068,13.3268,1.0,1,1
140975,176.35068744,62.11183113,0.1013691,9.9643,10.2062,11.9253,11.8619,5.9398,5.6834,1.0,-1,-1
59492,217.43858382,0.22658013,0.1023573,10.2896,10.642,12.4144,12.3921,8.4033,8.2682,0.95,1,-1
89189,198.61730326,1.76032606,0.1501152,10.4017,10.8821,12.6142,12.7684,9.7331,10.9343,1.0,-1,-1
225635,132.58843537,7.43127127,0.1259743,10.3416,10.8377,12.5042,12.6941,8.9719,10.3346,0.915,1,1
51967,205.85900709,-1.22867385,0.1254232,10.2981,10.6605,12.429,12.4185,8.493,8.4286,0.98,1,-1
121502,180.71476581,4.95684321,0.0764124,9.8523,10.1854,11.7905,11.8448,5.4087,5.616,1.0,1,1
272038,207.80176488,49.48047233,0.1251037,10.5081,10.9723,12.8116,12.9188,11.302,12.2845,1.0,1,1
181129,133.71412166,40.77498551,0.164088,11.0017,11.4184,13.6159,13.5715,22.3864,21.4582,0.995,1,1
392306,231.47067122,18.42546967,0.0866052,10.4716,10.9187,12.7447,12.8305,10.7373,11.4683,1.0,1,1
469345,143.77351312,12.16248094,0.1523727,10.3816,10.8946,12.5774,12.7903,9.4707,11.1182,1.0,-1,-1
60285,184.72000115,0.74586496,0.0775865,9.971,10.1586,11.9335,11.8237,5.9738,5.5349,1.0,1,1
470373,132.02702306,10.85049061,0.1095986,10.0632,10.0487,12.0585,11.7622,6.5196,5.3043,1.0,-1,-1
72730,243.18796641,47.66019752,0.090314,10.4441,10.5669,12.6932,12.2833,10.328,7.6462,1.0,1,-1
159431,345.92591555,15.07580862,0.1150032,10.2578,10.5995,12.3614,12.3285,8.0873,7.8985,1.0,1,-1
360189,159.19746085,32.16856118,0.0907216,9.9388,10.0651,11.8932,11.7697,5.8081,5.3319,1.0,-1,-1
264047,199.57299721,43.73842655,0.1128695,10.1032,10.4965,12.1179,12.1841,6.7981,7.124,1.0,-1,-1
252532,201.58418776,46.99084702,0.0908914,9.8889,10.2934,11.8321,11.9444,5.5672,6.0189,1.0,-1,-1
353131,166.89257011,36.06287502,0.1377494,10.2272,10.6349,12.3141,12.3813,7.817,8.2047,1.0,1,-1
219640,140.00818553,7.10256022,0.0678695,10.1376,10.517,12.1723,12.2119,7.0647,7.266,1.0,1,1
433996,173.12842698,21.70068332,0.1347722,10.433,10.6695,12.6718,12.4312,10.1626,8.5065,1.0,1,-1
181000,121.06020247,31.48378942,0.07514,10.4309,10.8666,12.6679,12.7428,10.1328,10.7221,1.0,1,1
454695,227.48551943,12.56056118,0.0861969,9.8267,9.7975,11.7626,0.0,5.3057,0.0,1.0,-1,0
172389,181.36190342,56.55476707,0.1479698,10.4312,10.7951,12.6685,12.6252,10.1375,9.8134,1.0,1,1
125741,165.08716229,-1.16557206,0.0841417,10.326,10.7567,12.4768,12.5637,8.7946,9.3747,1.0,1,1
446483,243.79048333,10.90728125,0.0970586,10.0864,10.4996,12.0921,12.1884,6.6754,7.1456,1.0,-1,-1
141770,181.86666637,63.19484119,0.169887,10.3936,10.7565,12.5996,12.5633,9.6263,9.3718,1.0,-1,-1
207672,230.55956853,44.1559797,0.1098908,9.9332,9.9124,11.8861,0.0,5.7798,0.0,1.0,-1,0
417243,180.43588188,27.31856945,0.1609515,10.3132,10.6828,12.455,12.4523,8.6541,8.6365,1.0,-1,-1
146265,227.62473449,2.32173233,0.1609995,10.4245,10.7059,12.6559,12.4873,10.0405,8.862,1.0,-1,-1
55973,149.79425505,-0.85943467,0.1045381,10.0063,10.2339,11.9806,11.8864,6.1736,5.7809,1.0,-1,-1
259516,228.00366367,35.506713,0.1586189,10.8908,11.2746,13.4582,13.3769,19.3174,17.9648,1.0,-1,-1
190729,154.44633208,6.16835606,0.0625757,10.2344,10.5485,12.3249,12.2571,7.8777,7.5038,1.0,1,1
180904,139.98810554,43.55616405,0.1554058,10.2795,10.5293,12.3972,12.2294,8.2986,7.3573,1.0,-1,-1
86401,179.32536941,2.8319098,0.0764239,10.548,11.0021,12.8864,12.9687,11.9752,12.781,1.0,1,1
453202,228.58253544,14.43446478,0.1408366,10.1913,10.3003,12.2602,11.9511,7.5204,6.0466,1.0,-1,-1
373929,201.45880156,31.7720643,0.112187,10.0739,10.2821,12.0738,11.933,6.5906,5.9716,1.0,-1,-1
471892,134.47128196,10.74584263,0.0652537,10.25,10.3711,12.3491,12.0296,8.0148,6.3892,0.73,1,1
101882,309.11505032,-5.87529145,0.1545763,10.6261,10.9434,13.0293,12.8723,13.4104,11.8456,1.0,-1,-1
270842,209.57043696,12.11546035,0.140809,10.2352,10.7273,12.3259,12.5181,7.8834,9.0651,1.0,1,1
464121,184.37436953,16.58779027,0.1068574,10.023,10.0533,12.0035,11.7644,6.2725,5.3121,1.0,-1,-1
190754,156.67676635,6.23090202,0.1106401,10.0318,10.3836,12.0146,12.0445,6.322,6.4556,1.0,-1,-1
141907,207.33491171,61.3208535,0.0907761,10.2236,10.491,12.3088,12.1771,7.7866,7.0892,1.0,1,-1
431033,205.06710152,22.32146649,0.1008302,10.1687,10.6065,12.2215,12.3388,7.3163,7.9567,1.0,-1,-1
60148,171.34482555,0.80542859,0.1027181,10.4476,10.7425,12.7001,12.5413,10.3807,9.2209,1.0,1,1
